Run_ID,Repeat,Outer_Fold,Outer_ID,Feature_Count,Model_Family,Description,Candidate_Number,Alpha,Params,Derived_Seed,Outer_Training_Index_Hash,Mean_Inner_Primary_Score,Std_Inner_Primary_Score,Mean_Inner_NRMSE,Rank_Within_Family,Selection_Status,Search_Independent_Fixed_k,Complexity_Score,Selected_Alpha,Selected_Feature_Count,Selected_Features,Selected_Feature_Rank,Outer_Validation_Index_Hash,Calibration_Accessed,Final_Test_Accessed,Selected_Configuration_Status,Outer_R2_YS,Outer_RMSE_YS,Outer_MAE_YS,Outer_NRMSE_YS,Outer_R2_UTS,Outer_RMSE_UTS,Outer_MAE_UTS,Outer_NRMSE_UTS,Outer_R2_El,Outer_RMSE_El,Outer_MAE_El,Outer_NRMSE_El,Outer_R2_Macro,Outer_RMSE_Macro,Outer_MAE_Macro,Outer_NRMSE_Macro
R04_F05_k13_Native_ET_Physics,4,5,R04_F05,13,Native_ET_Physics,reduced physics-retained ExtraTrees,1,0.75,"{""model__max_depth"": 10, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 13}",1075,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,-0.4310308852378964,0.0359423648236689,0.4310308852378964,1,Selected_for_fixed_k,True,1100,0.75,13,Tsol;Tage;tage;Zn;Mg;Ti;Sc;Si;Fe;Zr;Cu;Cr;Li,Zn;Tsol;Mg;Tage;Ti;Sc;Si;Fe;Zr;Cu;Cr;Li;Be;V;tage;Ni;Mn,6d0deea27854ecde2ed17a832fb4c637d6249fd39483d32988bb99c04f7b183f,False,False,Selected,0.7684319638010724,51.65933974598647,36.01022211226835,0.4767386487712958,0.7954156218822359,43.459578593585924,29.353922746850753,0.44810241967991055,0.7193615250167327,3.5213449265274313,2.3565216083375367,0.5248251767848803,0.7610697035666804,32.88008775536661,22.573555489152213,0.48322208174536224
R04_F05_k14_Native_ET_Physics,4,5,R04_F05,14,Native_ET_Physics,reduced physics-retained ExtraTrees,14,0.75,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 14}",1076,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,-0.44928333305712115,0.04777461935888182,0.44928333305712115,1,Selected_for_fixed_k,True,970,0.75,14,Tsol;Tage;tage;Zn;Mg;Ti;Sc;Si;Fe;Zr;Cu;Cr;Li;Be,Zn;Tsol;Mg;Tage;Ti;Sc;Si;Fe;Zr;Cu;Cr;Li;Be;V;tage;Ni;Mn,6d0deea27854ecde2ed17a832fb4c637d6249fd39483d32988bb99c04f7b183f,False,False,Selected,0.8005313191386987,47.94539518993371,32.42650663580233,0.4424644803833488,0.8214804539257541,40.59683379506645,28.400855709877096,0.41858527035044196,0.7864895919084814,3.0714573357010484,1.9646002314814668,0.4577734282867228,0.8028337883243114,30.53789544023374,20.930654192386967,0.4396077263401712
R04_F05_k15_RegressorChain_ET_Physics,4,5,R04_F05,15,RegressorChain_ET_Physics,reduced physics-retained regressor chain,23,0.25,"{""model__base_estimator__max_depth"": 10, ""model__base_estimator__max_features"": 1.0, ""model__base_estimator__min_samples_leaf"": 1, ""model__base_estimator__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 15}",1077,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,-0.43438941477735504,0.03561522153597499,0.43438941477735504,1,Selected_for_fixed_k,True,800,0.25,15,Tsol;Tage;tage;Zn;Mg;Cu;Ti;Zr;Fe;Sc;Si;Cr;Li;Mn;Be,Zn;Tsol;Mg;Tage;Cu;Ti;Zr;Fe;tage;Sc;Si;Cr;Li;Mn;Be;Ni;V,6d0deea27854ecde2ed17a832fb4c637d6249fd39483d32988bb99c04f7b183f,False,False,Selected,0.7839297822082697,49.90074157310884,34.99878569241996,0.46050941082919666,0.8026055351269794,42.689076717392716,29.477047559616974,0.44015793963055627,0.7240217006957603,3.4919854766821077,2.375963638386772,0.5204494116221718,0.7701856726770032,32.02726792239455,22.283932296807905,0.47370558736064156
R04_F05_k16_Native_RF_Physics,4,5,R04_F05,16,Native_RF_Physics,reduced physics-retained RandomForest,10,0.0,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 16}",1078,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,-0.4631044920702063,0.07880780590699717,0.4631044920702063,1,Selected_for_fixed_k,True,970,0.0,16,Tsol;Tage;tage;Zn;Mg;Cu;Ti;Zr;Fe;Li;Si;Sc;Mn;Cr;Be;Ni,Zn;Tsol;Tage;Mg;Cu;tage;Ti;Zr;Fe;Li;Si;Sc;Mn;Cr;Be;Ni;V,6d0deea27854ecde2ed17a832fb4c637d6249fd39483d32988bb99c04f7b183f,False,False,Selected,0.812068326973582,46.538194983657306,34.68645725620925,0.4294781215140792,0.8284713128779527,39.79400576133254,29.275980233502633,0.4103074822046516,0.7661472343516115,3.2144466115575425,2.2014965746252115,0.47908470950044113,0.8022289580677154,29.848882452182465,22.054644688112365,0.43962343773972395
R04_F05_k17_Native_ET_Physics,4,5,R04_F05,17,Native_ET_Physics,reduced physics-retained ExtraTrees,4,0.25,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300, ""selector__alpha"": 0.25, ""selector__n_features"": 17}",1079,4c628bd28d5875aec3c392956184b8eeb093c079a8445a4aca793b8ad02c37ea,-0.4332904399706847,0.052594347599673116,0.4332904399706847,1,Selected_for_fixed_k,True,470,0.25,17,Tsol;Tage;tage;Zn;Mg;Cu;Ti;Zr;Fe;Sc;Si;Cr;Li;Mn;Be;Ni;V,Zn;Tsol;Mg;Tage;Cu;Ti;Zr;Fe;tage;Sc;Si;Cr;Li;Mn;Be;Ni;V,6d0deea27854ecde2ed17a832fb4c637d6249fd39483d32988bb99c04f7b183f,False,False,Selected,0.808490310203978,46.97912474195024,31.60069783950633,0.4335472454751139,0.82846218797523,39.795064218691834,27.48372685185199,0.41031839573209883,0.779150066196777,3.1238027183200265,1.961347530864202,0.46557504251653614,0.8053675214586616,29.9659972263207,20.348590740740843,0.4364802279079163
R05_F01_k03_Independent_ET_Physics,5,1,R05_F01,3,Independent_ET_Physics,reduced physics-retained independent ET,3,0.75,"{""model__estimator__max_depth"": 10, ""model__estimator__max_features"": 0.7, ""model__estimator__min_samples_leaf"": 1, ""model__estimator__n_estimators"": 500, ""selector__alpha"": 0.75, ""selector__n_features"": 3}",1066,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.6008416962521783,0.07472918412342197,0.6008416962521783,1,Selected_for_fixed_k,True,770,0.75,3,Tsol;Tage;tage,Zn;Mg;Tsol;Tage;Ti;Fe;Sc;Zr;Si;Cu;Cr;Li;Be;Ni;Mn;V;tage,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.8726708731564375,43.04337832905192,32.361864260114785,0.35351263067981487,0.8334609440591647,42.84074341691472,30.56498598040057,0.40429568307037156,0.6385085278676931,4.501172580676401,3.303800422910485,0.5956485420206603,0.7815467816944318,30.128431442214346,22.076883554475284,0.4511522852569489
R05_F01_k04_Native_ET_Physics,5,1,R05_F01,4,Native_ET_Physics,reduced physics-retained ExtraTrees,13,0.0,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 4}",1067,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.5016271222675657,0.0318996612174573,0.5016271222675657,1,Selected_for_fixed_k,True,1140,0.0,4,Tsol;Tage;tage;Zn,Zn;Tsol;Mg;Tage;tage;Cu;Zr;Ti;Fe;Mn;Si;Cr;Li;Sc;Ni;Be;V,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.9012608413330547,37.90418656839131,26.879873802421983,0.31130476342110247,0.8911861743711906,34.62908281435929,22.55334323738138,0.32680078761201214,0.6833127177420824,4.21300474220195,2.8243581661655726,0.5575147558198305,0.8252532444821092,25.582091374984184,17.41919173532298,0.3985401022843151
R05_F01_k05_Native_ET_Physics,5,1,R05_F01,5,Native_ET_Physics,reduced physics-retained ExtraTrees,5,0.75,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 5}",1068,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.4715255248972408,0.05512182275412546,0.4715255248972408,1,Selected_for_fixed_k,True,1140,0.75,5,Tsol;Tage;tage;Zn;Mg,Zn;Mg;Tsol;Tage;Ti;Fe;Sc;Zr;Si;Cu;Cr;Li;Be;Ni;Mn;V;tage,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.926398088119015,32.72555478203139,24.01856947265945,0.26877297764622576,0.917113660699832,30.223198880646727,20.34591968984897,0.2852216806116,0.6866815007473099,4.190536765706415,2.6875465736441595,0.5545415266885652,0.8433977498553856,22.379763476128176,15.684011912050861,0.369512061648797
R05_F01_k06_Native_ET_Physics,5,1,R05_F01,6,Native_ET_Physics,reduced physics-retained ExtraTrees,20,0.25,"{""model__max_depth"": 14, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 6}",1069,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.46152297003921205,0.04797101020250986,0.46152297003921205,1,Selected_for_fixed_k,True,790,0.25,6,Tsol;Tage;tage;Zn;Mg;Cu,Zn;Tsol;Mg;Tage;Cu;Zr;Ti;Fe;tage;Si;Sc;Cr;Li;Mn;Be;Ni;V,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.9191543567547723,34.29815670416375,25.633579238628748,0.2816886609426254,0.9357301503450495,26.613536644530466,19.528515910866222,0.25115665878875865,0.812190552530827,3.2444071808946955,2.228486270364506,0.4293384384588252,0.889025019876883,21.385366843196305,15.796860473286493,0.32072791939673645
R05_F01_k07_Native_ET_Physics,5,1,R05_F01,7,Native_ET_Physics,reduced physics-retained ExtraTrees,18,0.0,"{""model__max_depth"": null, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300, ""selector__alpha"": 0.0, ""selector__n_features"": 7}",1070,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.45338154687882976,0.05904449614277025,0.45338154687882976,1,Selected_for_fixed_k,True,500,0.0,7,Tsol;Tage;tage;Zn;Mg;Cu;Zr,Zn;Tsol;Mg;Tage;tage;Cu;Zr;Ti;Fe;Mn;Si;Cr;Li;Sc;Ni;Be;V,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.9072370210941411,36.739209976937325,26.556170679012556,0.3017368820067541,0.914512255503727,30.693815534825124,21.259722325102828,0.28966297332712804,0.760449280902446,3.664167985629083,2.2485646090535076,0.48488616671320034,0.8607328525001047,23.69906449913051,16.688152537722964,0.35876200734902747
R05_F01_k08_Native_ET_Physics,5,1,R05_F01,8,Native_ET_Physics,reduced physics-retained ExtraTrees,22,0.5,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300, ""selector__alpha"": 0.5, ""selector__n_features"": 8}",1071,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.462468981658852,0.047258449291881596,0.462468981658852,1,Selected_for_fixed_k,True,610,0.5,8,Tsol;Tage;tage;Zn;Mg;Ti;Cu;Fe,Zn;Tsol;Mg;Tage;Ti;Cu;Fe;Zr;Sc;Si;Cr;Li;tage;Mn;Be;Ni;V,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.9117383840346489,35.83673268014937,27.016020087764318,0.29432489122672306,0.9391952971336824,25.88615424370225,18.86427802023755,0.24429222224678912,0.7682469370586329,3.6040381358974853,2.234771809805532,0.4769290718267906,0.8730602060756548,21.775641686583032,16.038356639269132,0.3385153951001009
R05_F01_k09_Native_ET_Physics,5,1,R05_F01,9,Native_ET_Physics,reduced physics-retained ExtraTrees,15,0.25,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 9}",1072,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.4586781666573373,0.07807777398841417,0.4586781666573373,1,Selected_for_fixed_k,True,950,0.25,9,Tsol;Tage;tage;Zn;Mg;Cu;Zr;Ti;Fe,Zn;Tsol;Mg;Tage;Cu;Zr;Ti;Fe;tage;Si;Sc;Cr;Li;Mn;Be;Ni;V,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.9114750449128652,35.89015445826478,26.35504791666661,0.29476364101938113,0.9382433115710702,26.088009818331944,18.51919845679028,0.24619716905483757,0.7973136950123499,3.3704573754641824,2.062790354938271,0.44601889522226096,0.8823440171654284,21.782873884020304,15.645678909465055,0.32899323509882655
R05_F01_k10_Native_ET_Physics,5,1,R05_F01,10,Native_ET_Physics,reduced physics-retained ExtraTrees,21,0.25,"{""model__max_depth"": 10, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 10}",1073,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.4514594758731375,0.044219622602634304,0.4514594758731375,1,Selected_for_fixed_k,True,800,0.25,10,Tsol;Tage;tage;Zn;Mg;Cu;Zr;Ti;Fe;Si,Zn;Tsol;Mg;Tage;Cu;Zr;Ti;Fe;tage;Si;Sc;Cr;Li;Mn;Be;Ni;V,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.9181073479552221,34.51953506610675,26.642509041128285,0.2835068278743143,0.9385783610627437,26.017145736368853,19.051845602586056,0.24552841216274518,0.7342463811243057,3.859368342059641,2.3833349132577104,0.510717393049406,0.8636440300474238,21.46534971484508,16.025896518990685,0.3465842110288218
R05_F01_k11_Independent_ET_Physics,5,1,R05_F01,11,Independent_ET_Physics,reduced physics-retained independent ET,21,0.5,"{""model__estimator__max_depth"": 10, ""model__estimator__max_features"": 1.0, ""model__estimator__min_samples_leaf"": 1, ""model__estimator__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 11}",1074,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.45409393619652205,0.0286641429533316,0.45409393619652205,1,Selected_for_fixed_k,True,1100,0.5,11,Tsol;Tage;tage;Zn;Mg;Ti;Cu;Fe;Zr;Sc;Si,Zn;Tsol;Mg;Tage;Ti;Cu;Fe;Zr;Sc;Si;Cr;Li;tage;Mn;Be;Ni;V,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.9198144650656728,34.15784671222914,26.574591387428445,0.2805363035700167,0.9317859003499701,27.41801596540108,19.167959738980954,0.2587486726196614,0.7289218283855838,3.8978391227183513,2.1513238760818805,0.5158083030287594,0.8601740646004089,21.824567266782854,15.964625000830425,0.3516977597394792
R05_F01_k12_Native_ET_Physics,5,1,R05_F01,12,Native_ET_Physics,reduced physics-retained ExtraTrees,13,0.5,"{""model__max_depth"": 10, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",1075,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.44363439085736883,0.03960001669270168,0.44363439085736883,1,Selected_for_fixed_k,True,1070,0.5,12,Tsol;Tage;tage;Zn;Mg;Ti;Cu;Fe;Zr;Sc;Si;Cr,Zn;Tsol;Mg;Tage;Ti;Cu;Fe;Zr;Sc;Si;Cr;Li;tage;Mn;Be;Ni;V,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.9176111453846829,34.6239572179255,26.590184878868513,0.2843644406134561,0.9372721828368145,26.292327715616796,18.914207444373805,0.24812535323788015,0.7924665230644943,3.4105209176883404,2.2045269114229975,0.4513205783028988,0.8824499504286639,21.44226861707688,15.90297307822177,0.32793679071807835
R05_F01_k13_Native_ET_Physics,5,1,R05_F01,13,Native_ET_Physics,reduced physics-retained ExtraTrees,14,0.75,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 13}",1076,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.4617075781008892,0.047219397660161665,0.4617075781008892,1,Selected_for_fixed_k,True,970,0.75,13,Tsol;Tage;tage;Zn;Mg;Ti;Fe;Sc;Zr;Si;Cu;Cr;Li,Zn;Mg;Tsol;Tage;Ti;Fe;Sc;Zr;Si;Cu;Cr;Li;Be;Ni;Mn;V;tage,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.9188767994824085,34.35698205166217,25.90756319444433,0.2821717899197667,0.9399619771881156,25.722438650724495,18.992529320987828,0.24274720920049173,0.8028626541457278,3.3240005658252456,2.018961959876548,0.43987117916996826,0.8872338102720839,21.134473756070637,15.639684825102902,0.3215967260967422
R05_F01_k14_RegressorChain_ET_Physics,5,1,R05_F01,14,RegressorChain_ET_Physics,reduced physics-retained regressor chain,23,0.25,"{""model__base_estimator__max_depth"": 10, ""model__base_estimator__max_features"": 1.0, ""model__base_estimator__min_samples_leaf"": 1, ""model__base_estimator__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 14}",1077,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.45355598479017784,0.03319885712138751,0.45355598479017784,1,Selected_for_fixed_k,True,800,0.25,14,Tsol;Tage;tage;Zn;Mg;Cu;Zr;Ti;Fe;Si;Sc;Cr;Li;Mn,Zn;Tsol;Mg;Tage;Cu;Zr;Ti;Fe;tage;Si;Sc;Cr;Li;Mn;Be;Ni;V,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.9184538993782013,34.44641814708637,27.021474609988516,0.282906323095333,0.9334463709898654,27.082254818650874,20.107928336172897,0.2555800352117431,0.771546456231378,3.5782904228140913,2.1484355295758593,0.4735218290509126,0.8744822421998149,21.702321129517113,16.42594615857909,0.3373360624526629
R05_F01_k15_RegressorChain_ET_Physics,5,1,R05_F01,15,RegressorChain_ET_Physics,reduced physics-retained regressor chain,13,0.25,"{""model__base_estimator__max_depth"": 14, ""model__base_estimator__max_features"": 1.0, ""model__base_estimator__min_samples_leaf"": 1, ""model__base_estimator__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 15}",1078,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.4686967213496569,0.05952166286945262,0.4686967213496569,1,Selected_for_fixed_k,True,840,0.25,15,Tsol;Tage;tage;Zn;Mg;Cu;Zr;Ti;Fe;Si;Sc;Cr;Li;Mn;Be,Zn;Tsol;Mg;Tage;Cu;Zr;Ti;Fe;tage;Si;Sc;Cr;Li;Mn;Be;Ni;V,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.9265025358068898,32.70232629546394,25.736625789390335,0.2685822035083225,0.9445403859744078,24.722214527618608,18.67909620399142,0.23330791700289424,0.8110864011717754,3.253930308893953,1.9252158455663553,0.43059865170472156,0.8940431076510243,20.22615704399217,15.44697927964937,0.3108295907386461
R05_F01_k16_RegressorChain_ET_Physics,5,1,R05_F01,16,RegressorChain_ET_Physics,reduced physics-retained regressor chain,17,0.0,"{""model__base_estimator__max_depth"": 10, ""model__base_estimator__max_features"": 0.7, ""model__base_estimator__min_samples_leaf"": 1, ""model__base_estimator__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 16}",1079,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.46747502595910506,0.05057289396757146,0.46747502595910506,1,Selected_for_fixed_k,True,1070,0.0,16,Tsol;Tage;tage;Zn;Mg;Cu;Zr;Ti;Fe;Mn;Si;Cr;Li;Sc;Ni;Be,Zn;Tsol;Mg;Tage;tage;Cu;Zr;Ti;Fe;Mn;Si;Cr;Li;Sc;Ni;Be;V,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.9210142181420863,33.901345144423956,26.508392760892534,0.27842967189916795,0.9397418702538946,25.769546360333766,18.881322958015673,0.24319177299923386,0.7936748808674802,3.4005775920575085,2.069734244516715,0.45000475952263963,0.8848103230878204,21.023823032271743,15.819816654474975,0.3238754014736805
R05_F01_k17_Native_ET_Physics,5,1,R05_F01,17,Native_ET_Physics,reduced physics-retained ExtraTrees,12,0.5,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 17}",1080,62c7367cc56d8bea1b0ab834ddf7580d100b236d9e17b57a22464e7b13dfd3ff,-0.4375631266131223,0.03226132345552365,0.4375631266131223,1,Selected_for_fixed_k,True,810,0.5,17,Tsol;Tage;tage;Zn;Mg;Ti;Cu;Fe;Zr;Sc;Si;Cr;Li;Mn;Be;Ni;V,Zn;Tsol;Mg;Tage;Ti;Cu;Fe;Zr;Sc;Si;Cr;Li;tage;Mn;Be;Ni;V,a47bc611e02dfff4614e2f3e324517cf11627560c0903e5c16bb1e676c6aa88a,False,False,Selected,0.919376999738366,34.2508968377096,25.76224642642945,0.2813005185531488,0.9434625743549772,24.96128644731195,18.459624104333994,0.23556408105062648,0.7960192944606588,3.3812024988390483,1.9965233561897748,0.4474408173897308,0.8862862895180007,20.86446192795353,15.406131295651072,0.3214351389978354
R05_F02_k03_Independent_ET_Physics,5,2,R05_F02,3,Independent_ET_Physics,reduced physics-retained independent ET,14,1.0,"{""model__estimator__max_depth"": null, ""model__estimator__max_features"": 1.0, ""model__estimator__min_samples_leaf"": 2, ""model__estimator__n_estimators"": 500, ""selector__alpha"": 1.0, ""selector__n_features"": 3}",1067,ee43dfa0b9f43ac0d11ad6d903a3b6ae560461bf20922e5ec62ea86fe309d019,-0.5707360704608202,0.03510077835522629,0.5707360704608202,1,Selected_for_fixed_k,True,800,1.0,3,Tsol;Tage;tage,Zn;Mg;Tsol;Ti;Tage;Fe;Sc;Si;Cu;Zr;Cr;Li;Be;Ni;Mn;V;tage,679a9bc973092869f6a8d8670a41aedca272fad1b146dad4ffecf6302b312430,False,False,Selected,0.7122936328971192,63.3225613250158,46.71967613490059,0.5313929538635137,0.5976325103782587,67.61374872030989,51.79667099618365,0.6284236149397405,0.6198926471331644,4.2670600868794155,3.217276270279371,0.6107931956184074,0.6432729301361807,45.06779004406837,33.91120780045454,0.5902032548072206
R05_F02_k04_Native_ET_Physics,5,2,R05_F02,4,Native_ET_Physics,reduced physics-retained ExtraTrees,5,0.75,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 4}",1068,ee43dfa0b9f43ac0d11ad6d903a3b6ae560461bf20922e5ec62ea86fe309d019,-0.4663356908721571,0.07932352240261648,0.4663356908721571,1,Selected_for_fixed_k,True,1140,0.75,4,Tsol;Tage;tage;Zn,Zn;Mg;Tsol;Tage;Ti;Fe;Cu;Si;Sc;Zr;Cr;Li;Be;Mn;Ni;tage;V,679a9bc973092869f6a8d8670a41aedca272fad1b146dad4ffecf6302b312430,False,False,Selected,0.7607360598456843,57.746060541892014,39.879355054826654,0.48459583824848756,0.6819055499791262,60.11759791863233,43.946551871065076,0.5587520130232412,0.6615286225990347,4.026582460504279,2.7393271589918267,0.5763708779341451,0.7013900774746151,40.630080307009536,28.855078028294518,0.5399062430686246
R05_F02_k05_Native_ET_Physics,5,2,R05_F02,5,Native_ET_Physics,reduced physics-retained ExtraTrees,22,0.75,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300, ""selector__alpha"": 0.75, ""selector__n_features"": 5}",1069,ee43dfa0b9f43ac0d11ad6d903a3b6ae560461bf20922e5ec62ea86fe309d019,-0.45413975862418177,0.05596083695581233,0.45413975862418177,1,Selected_for_fixed_k,True,450,0.75,5,Tsol;Tage;tage;Zn;Mg,Zn;Mg;Tsol;Tage;Ti;Fe;Cu;Si;Sc;Zr;Cr;Li;Be;Mn;Ni;tage;V,679a9bc973092869f6a8d8670a41aedca272fad1b146dad4ffecf6302b312430,False,False,Selected,0.7783614894122091,55.57843942982257,39.6910859567901,0.466405503532124,0.7061145562816883,57.7846665417402,41.880897067901365,0.5370690092404244,0.6810087550015507,3.908994009484657,2.589932561728396,0.559539095792868,0.7218282668984827,39.09069999368248,28.05397186213995,0.5210045361884722
R05_F02_k06_Native_ET_Physics,5,2,R05_F02,6,Native_ET_Physics,reduced physics-retained ExtraTrees,6,0.0,"{""model__max_depth"": null, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.0, ""selector__n_features"": 6}",1070,ee43dfa0b9f43ac0d11ad6d903a3b6ae560461bf20922e5ec62ea86fe309d019,-0.445741207092889,0.038795338242608265,0.445741207092889,1,Selected_for_fixed_k,True,700,0.0,6,Tsol;Tage;tage;Zn;Mg;Cu,Zn;Tage;Tsol;Mg;tage;Cu;Ti;Fe;Zr;Si;Cr;Mn;Sc;Li;Be;Ni;V,679a9bc973092869f6a8d8670a41aedca272fad1b146dad4ffecf6302b312430,False,False,Selected,0.8052961409100629,52.09199814229965,36.28909657407395,0.4371478377731647,0.7713803907411454,50.96597215427517,36.93722712962947,0.4736939019990632,0.733348111897508,3.573945739487952,2.2759237962962944,0.5115797984426946,0.7700082145162388,35.54397201202092,25.16741583333324,0.47414051273830754
