Run_ID,Repeat,Outer_Fold,Outer_ID,Feature_Count,Model_Family,Derived_Seed,Search_Independent_Fixed_k,Index_Hash,Search_Stage
R02_F03_k08_RegressorChain_ET_Physics,2,3,R02_F03,8,RegressorChain_ET_Physics,1058,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k09_Independent_ET_Physics,2,3,R02_F03,9,Independent_ET_Physics,1059,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k09_Native_ET_Physics,2,3,R02_F03,9,Native_ET_Physics,1059,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k09_Native_RF_Physics,2,3,R02_F03,9,Native_RF_Physics,1059,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k09_RegressorChain_ET_Physics,2,3,R02_F03,9,RegressorChain_ET_Physics,1059,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k10_Independent_ET_Physics,2,3,R02_F03,10,Independent_ET_Physics,1060,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k10_Native_ET_Physics,2,3,R02_F03,10,Native_ET_Physics,1060,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k10_Native_RF_Physics,2,3,R02_F03,10,Native_RF_Physics,1060,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k10_RegressorChain_ET_Physics,2,3,R02_F03,10,RegressorChain_ET_Physics,1060,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k11_Independent_ET_Physics,2,3,R02_F03,11,Independent_ET_Physics,1061,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k11_Native_ET_Physics,2,3,R02_F03,11,Native_ET_Physics,1061,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k11_Native_RF_Physics,2,3,R02_F03,11,Native_RF_Physics,1061,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k11_RegressorChain_ET_Physics,2,3,R02_F03,11,RegressorChain_ET_Physics,1061,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k12_Independent_ET_Physics,2,3,R02_F03,12,Independent_ET_Physics,1062,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k12_Native_ET_Physics,2,3,R02_F03,12,Native_ET_Physics,1062,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k12_Native_RF_Physics,2,3,R02_F03,12,Native_RF_Physics,1062,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k12_RegressorChain_ET_Physics,2,3,R02_F03,12,RegressorChain_ET_Physics,1062,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k13_Independent_ET_Physics,2,3,R02_F03,13,Independent_ET_Physics,1063,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k13_Native_ET_Physics,2,3,R02_F03,13,Native_ET_Physics,1063,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k13_Native_RF_Physics,2,3,R02_F03,13,Native_RF_Physics,1063,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k13_RegressorChain_ET_Physics,2,3,R02_F03,13,RegressorChain_ET_Physics,1063,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k14_Independent_ET_Physics,2,3,R02_F03,14,Independent_ET_Physics,1064,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k14_Native_ET_Physics,2,3,R02_F03,14,Native_ET_Physics,1064,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k14_Native_RF_Physics,2,3,R02_F03,14,Native_RF_Physics,1064,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k14_RegressorChain_ET_Physics,2,3,R02_F03,14,RegressorChain_ET_Physics,1064,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k15_Independent_ET_Physics,2,3,R02_F03,15,Independent_ET_Physics,1065,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k15_Native_ET_Physics,2,3,R02_F03,15,Native_ET_Physics,1065,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k15_Native_RF_Physics,2,3,R02_F03,15,Native_RF_Physics,1065,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k15_RegressorChain_ET_Physics,2,3,R02_F03,15,RegressorChain_ET_Physics,1065,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k16_Independent_ET_Physics,2,3,R02_F03,16,Independent_ET_Physics,1066,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k16_Native_ET_Physics,2,3,R02_F03,16,Native_ET_Physics,1066,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k16_Native_RF_Physics,2,3,R02_F03,16,Native_RF_Physics,1066,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k16_RegressorChain_ET_Physics,2,3,R02_F03,16,RegressorChain_ET_Physics,1066,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k17_Independent_ET_Physics,2,3,R02_F03,17,Independent_ET_Physics,1067,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k17_Native_ET_Physics,2,3,R02_F03,17,Native_ET_Physics,1067,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k17_Native_RF_Physics,2,3,R02_F03,17,Native_RF_Physics,1067,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F03_k17_RegressorChain_ET_Physics,2,3,R02_F03,17,RegressorChain_ET_Physics,1067,True,fc9a974e58f44f17baeb119a46f1675d480cdcc230c24a3642d9bc9cdee4041a,outer_fixed_k
R02_F04_k03_Independent_ET_Physics,2,4,R02_F04,3,Independent_ET_Physics,1054,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k03_Native_ET_Physics,2,4,R02_F04,3,Native_ET_Physics,1054,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k03_Native_RF_Physics,2,4,R02_F04,3,Native_RF_Physics,1054,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k03_RegressorChain_ET_Physics,2,4,R02_F04,3,RegressorChain_ET_Physics,1054,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k04_Independent_ET_Physics,2,4,R02_F04,4,Independent_ET_Physics,1055,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k04_Native_ET_Physics,2,4,R02_F04,4,Native_ET_Physics,1055,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k04_Native_RF_Physics,2,4,R02_F04,4,Native_RF_Physics,1055,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k04_RegressorChain_ET_Physics,2,4,R02_F04,4,RegressorChain_ET_Physics,1055,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k05_Independent_ET_Physics,2,4,R02_F04,5,Independent_ET_Physics,1056,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k05_Native_ET_Physics,2,4,R02_F04,5,Native_ET_Physics,1056,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k05_Native_RF_Physics,2,4,R02_F04,5,Native_RF_Physics,1056,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k05_RegressorChain_ET_Physics,2,4,R02_F04,5,RegressorChain_ET_Physics,1056,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k06_Independent_ET_Physics,2,4,R02_F04,6,Independent_ET_Physics,1057,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k06_Native_ET_Physics,2,4,R02_F04,6,Native_ET_Physics,1057,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k06_Native_RF_Physics,2,4,R02_F04,6,Native_RF_Physics,1057,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k06_RegressorChain_ET_Physics,2,4,R02_F04,6,RegressorChain_ET_Physics,1057,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k07_Independent_ET_Physics,2,4,R02_F04,7,Independent_ET_Physics,1058,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k07_Native_ET_Physics,2,4,R02_F04,7,Native_ET_Physics,1058,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k07_Native_RF_Physics,2,4,R02_F04,7,Native_RF_Physics,1058,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k07_RegressorChain_ET_Physics,2,4,R02_F04,7,RegressorChain_ET_Physics,1058,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k08_Independent_ET_Physics,2,4,R02_F04,8,Independent_ET_Physics,1059,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k08_Native_ET_Physics,2,4,R02_F04,8,Native_ET_Physics,1059,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k08_Native_RF_Physics,2,4,R02_F04,8,Native_RF_Physics,1059,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k08_RegressorChain_ET_Physics,2,4,R02_F04,8,RegressorChain_ET_Physics,1059,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k09_Independent_ET_Physics,2,4,R02_F04,9,Independent_ET_Physics,1060,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k09_Native_ET_Physics,2,4,R02_F04,9,Native_ET_Physics,1060,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k09_Native_RF_Physics,2,4,R02_F04,9,Native_RF_Physics,1060,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k09_RegressorChain_ET_Physics,2,4,R02_F04,9,RegressorChain_ET_Physics,1060,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k10_Independent_ET_Physics,2,4,R02_F04,10,Independent_ET_Physics,1061,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k10_Native_ET_Physics,2,4,R02_F04,10,Native_ET_Physics,1061,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k10_Native_RF_Physics,2,4,R02_F04,10,Native_RF_Physics,1061,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k10_RegressorChain_ET_Physics,2,4,R02_F04,10,RegressorChain_ET_Physics,1061,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k11_Independent_ET_Physics,2,4,R02_F04,11,Independent_ET_Physics,1062,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k11_Native_ET_Physics,2,4,R02_F04,11,Native_ET_Physics,1062,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k11_Native_RF_Physics,2,4,R02_F04,11,Native_RF_Physics,1062,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k11_RegressorChain_ET_Physics,2,4,R02_F04,11,RegressorChain_ET_Physics,1062,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k12_Independent_ET_Physics,2,4,R02_F04,12,Independent_ET_Physics,1063,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k12_Native_ET_Physics,2,4,R02_F04,12,Native_ET_Physics,1063,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k12_Native_RF_Physics,2,4,R02_F04,12,Native_RF_Physics,1063,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k12_RegressorChain_ET_Physics,2,4,R02_F04,12,RegressorChain_ET_Physics,1063,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k13_Independent_ET_Physics,2,4,R02_F04,13,Independent_ET_Physics,1064,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k13_Native_ET_Physics,2,4,R02_F04,13,Native_ET_Physics,1064,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k13_Native_RF_Physics,2,4,R02_F04,13,Native_RF_Physics,1064,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k13_RegressorChain_ET_Physics,2,4,R02_F04,13,RegressorChain_ET_Physics,1064,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k14_Independent_ET_Physics,2,4,R02_F04,14,Independent_ET_Physics,1065,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k14_Native_ET_Physics,2,4,R02_F04,14,Native_ET_Physics,1065,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k14_Native_RF_Physics,2,4,R02_F04,14,Native_RF_Physics,1065,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k14_RegressorChain_ET_Physics,2,4,R02_F04,14,RegressorChain_ET_Physics,1065,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k15_Independent_ET_Physics,2,4,R02_F04,15,Independent_ET_Physics,1066,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k15_Native_ET_Physics,2,4,R02_F04,15,Native_ET_Physics,1066,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k15_Native_RF_Physics,2,4,R02_F04,15,Native_RF_Physics,1066,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k15_RegressorChain_ET_Physics,2,4,R02_F04,15,RegressorChain_ET_Physics,1066,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k16_Independent_ET_Physics,2,4,R02_F04,16,Independent_ET_Physics,1067,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k16_Native_ET_Physics,2,4,R02_F04,16,Native_ET_Physics,1067,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k16_Native_RF_Physics,2,4,R02_F04,16,Native_RF_Physics,1067,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k16_RegressorChain_ET_Physics,2,4,R02_F04,16,RegressorChain_ET_Physics,1067,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k17_Independent_ET_Physics,2,4,R02_F04,17,Independent_ET_Physics,1068,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k17_Native_ET_Physics,2,4,R02_F04,17,Native_ET_Physics,1068,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k17_Native_RF_Physics,2,4,R02_F04,17,Native_RF_Physics,1068,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F04_k17_RegressorChain_ET_Physics,2,4,R02_F04,17,RegressorChain_ET_Physics,1068,True,9579c491662d13ecd3a861ea6049473c6ac2a9a6599427c2764a4f882d3ee152,outer_fixed_k
R02_F05_k03_Independent_ET_Physics,2,5,R02_F05,3,Independent_ET_Physics,1055,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k03_Native_ET_Physics,2,5,R02_F05,3,Native_ET_Physics,1055,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k03_Native_RF_Physics,2,5,R02_F05,3,Native_RF_Physics,1055,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k03_RegressorChain_ET_Physics,2,5,R02_F05,3,RegressorChain_ET_Physics,1055,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k04_Independent_ET_Physics,2,5,R02_F05,4,Independent_ET_Physics,1056,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k04_Native_ET_Physics,2,5,R02_F05,4,Native_ET_Physics,1056,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k04_Native_RF_Physics,2,5,R02_F05,4,Native_RF_Physics,1056,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k04_RegressorChain_ET_Physics,2,5,R02_F05,4,RegressorChain_ET_Physics,1056,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k05_Independent_ET_Physics,2,5,R02_F05,5,Independent_ET_Physics,1057,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k05_Native_ET_Physics,2,5,R02_F05,5,Native_ET_Physics,1057,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k05_Native_RF_Physics,2,5,R02_F05,5,Native_RF_Physics,1057,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k05_RegressorChain_ET_Physics,2,5,R02_F05,5,RegressorChain_ET_Physics,1057,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k06_Independent_ET_Physics,2,5,R02_F05,6,Independent_ET_Physics,1058,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k06_Native_ET_Physics,2,5,R02_F05,6,Native_ET_Physics,1058,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k06_Native_RF_Physics,2,5,R02_F05,6,Native_RF_Physics,1058,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k06_RegressorChain_ET_Physics,2,5,R02_F05,6,RegressorChain_ET_Physics,1058,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k07_Independent_ET_Physics,2,5,R02_F05,7,Independent_ET_Physics,1059,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k07_Native_ET_Physics,2,5,R02_F05,7,Native_ET_Physics,1059,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k07_Native_RF_Physics,2,5,R02_F05,7,Native_RF_Physics,1059,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k07_RegressorChain_ET_Physics,2,5,R02_F05,7,RegressorChain_ET_Physics,1059,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k08_Independent_ET_Physics,2,5,R02_F05,8,Independent_ET_Physics,1060,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k08_Native_ET_Physics,2,5,R02_F05,8,Native_ET_Physics,1060,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k08_Native_RF_Physics,2,5,R02_F05,8,Native_RF_Physics,1060,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k08_RegressorChain_ET_Physics,2,5,R02_F05,8,RegressorChain_ET_Physics,1060,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k09_Independent_ET_Physics,2,5,R02_F05,9,Independent_ET_Physics,1061,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k09_Native_ET_Physics,2,5,R02_F05,9,Native_ET_Physics,1061,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k09_Native_RF_Physics,2,5,R02_F05,9,Native_RF_Physics,1061,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k09_RegressorChain_ET_Physics,2,5,R02_F05,9,RegressorChain_ET_Physics,1061,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k10_Independent_ET_Physics,2,5,R02_F05,10,Independent_ET_Physics,1062,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k10_Native_ET_Physics,2,5,R02_F05,10,Native_ET_Physics,1062,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k10_Native_RF_Physics,2,5,R02_F05,10,Native_RF_Physics,1062,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k10_RegressorChain_ET_Physics,2,5,R02_F05,10,RegressorChain_ET_Physics,1062,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k11_Independent_ET_Physics,2,5,R02_F05,11,Independent_ET_Physics,1063,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k11_Native_ET_Physics,2,5,R02_F05,11,Native_ET_Physics,1063,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k11_Native_RF_Physics,2,5,R02_F05,11,Native_RF_Physics,1063,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k11_RegressorChain_ET_Physics,2,5,R02_F05,11,RegressorChain_ET_Physics,1063,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k12_Independent_ET_Physics,2,5,R02_F05,12,Independent_ET_Physics,1064,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k12_Native_ET_Physics,2,5,R02_F05,12,Native_ET_Physics,1064,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k12_Native_RF_Physics,2,5,R02_F05,12,Native_RF_Physics,1064,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k12_RegressorChain_ET_Physics,2,5,R02_F05,12,RegressorChain_ET_Physics,1064,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
R02_F05_k13_Independent_ET_Physics,2,5,R02_F05,13,Independent_ET_Physics,1065,True,1a713580b5318ea3dce9457331c6c510a31a1cfd28379bdef12c1ff47d2716a4,outer_fixed_k
