Feature_Count,Repeat,Fold,Outer_ID,Implementation,Chain_Order,Target,R2,RMSE,MAE,NRMSE,NMAE,MAPE_Percent,Validation_Type
,1,2,G01_F02,Fixed_k12_Native_ET,Not applicable,YS,0.7978145594711569,45.48010504450767,37.4339053240743,0.36733119381932855,0.3023440935010001,11.170212215963838,Fixed_Composition_Grouped
,1,2,G01_F02,Fixed_k12_Native_ET,Not applicable,UTS,0.7068396024776262,45.655310183433755,36.658859490741584,0.42307393560634704,0.3397065510512245,8.122399321454964,Fixed_Composition_Grouped
,1,2,G01_F02,Fixed_k12_Native_ET,Not applicable,El,0.30557942842869823,4.570777834749418,3.8253822916667173,0.6013533551808887,0.5032855586317185,34.84211846417278,Fixed_Composition_Grouped
,1,2,G01_F02,Fixed_k12_Native_ET,Not applicable,Macro,0.6034111967924938,,,0.46391949486885475,0.3817787343946477,,Fixed_Composition_Grouped
,1,3,G01_F03,Fixed_k12_Native_ET,Not applicable,YS,0.618748714055553,62.130201970256074,49.45517575231512,0.5027671201546695,0.40019886466227805,13.73001438612993,Fixed_Composition_Grouped
,1,3,G01_F03,Fixed_k12_Native_ET,Not applicable,UTS,0.5827707623732699,51.881131366582046,40.51841203703736,0.4834086481896329,0.3775351514834396,9.167130965711927,Fixed_Composition_Grouped
,1,3,G01_F03,Fixed_k12_Native_ET,Not applicable,El,0.3437654658935305,6.304396812420575,5.200848379629618,0.893406963145674,0.7370212083528387,57.06001143886432,Fixed_Composition_Grouped
,1,3,G01_F03,Fixed_k12_Native_ET,Not applicable,Macro,0.5150949807741177,,,0.6265275771633255,0.5049184081661854,,Fixed_Composition_Grouped
,1,4,G01_F04,Fixed_k12_Native_ET,Not applicable,YS,0.7925507494194017,52.92520143275886,42.288164004629664,0.4357417187411809,0.34816527414066245,14.446873336222726,Fixed_Composition_Grouped
,1,4,G01_F04,Fixed_k12_Native_ET,Not applicable,UTS,0.7898369207542225,41.6192507134076,31.878350694444517,0.3897585745889606,0.2985363819370982,7.63717704045556,Fixed_Composition_Grouped
,1,4,G01_F04,Fixed_k12_Native_ET,Not applicable,El,0.3243538188312983,6.333760184399798,3.552214583333333,0.9056527400461155,0.5079246414399033,19.713981772667598,Fixed_Composition_Grouped
,1,4,G01_F04,Fixed_k12_Native_ET,Not applicable,Macro,0.6355804963349742,,,0.577051011125419,0.384875432505888,,Fixed_Composition_Grouped
,1,5,G01_F05,Fixed_k12_Native_ET,Not applicable,YS,0.641876189521859,89.6151044709925,65.78484195601847,0.8214447755814954,0.6030078864073353,39.21305777964633,Fixed_Composition_Grouped
,1,5,G01_F05,Fixed_k12_Native_ET,Not applicable,UTS,0.6618519495076207,81.59691102882788,60.017034664352074,0.9183084100652671,0.6754440454244837,22.625233617733137,Fixed_Composition_Grouped
,1,5,G01_F05,Fixed_k12_Native_ET,Not applicable,El,-0.05698515398535453,6.449142413240151,4.661430266203702,0.8713748522174832,0.6298284095876578,34.52879429272003,Fixed_Composition_Grouped
,1,5,G01_F05,Fixed_k12_Native_ET,Not applicable,Macro,0.4155809950147084,,,0.8703760126214153,0.6360934471398255,,Fixed_Composition_Grouped
,2,1,G02_F01,Fixed_k12_Native_ET,Not applicable,YS,0.8502578164339903,44.24797421956639,33.909631886574694,0.3629765515313747,0.2781686950189116,11.352763975801931,Fixed_Composition_Grouped
,2,1,G02_F01,Fixed_k12_Native_ET,Not applicable,UTS,0.7610519237659868,45.76441465676421,33.75281556712924,0.43109832981805374,0.3179497110752522,8.68808717086715,Fixed_Composition_Grouped
,2,1,G02_F01,Fixed_k12_Native_ET,Not applicable,El,-0.9366464341502352,8.108504013901197,6.444824826388922,1.1532489794139413,0.9166287197727744,246.487693779224,Fixed_Composition_Grouped
,2,1,G02_F01,Fixed_k12_Native_ET,Not applicable,Macro,0.22488776868324734,,,0.6491079535877899,0.5042490419556461,,Fixed_Composition_Grouped
,2,2,G02_F02,Fixed_k12_Native_ET,Not applicable,YS,0.8191114757167519,48.91820666057243,44.04575740740753,0.4020920771714309,0.36204209629802053,13.358957960400367,Fixed_Composition_Grouped
,2,2,G02_F02,Fixed_k12_Native_ET,Not applicable,UTS,0.7602779154889878,44.107714221869095,38.61029513888975,0.4123444821398074,0.36095142165442196,8.269734067041659,Fixed_Composition_Grouped
,2,2,G02_F02,Fixed_k12_Native_ET,Not applicable,El,0.3697903002652755,6.102360531941309,3.7623570601852174,0.8585984949916391,0.5293613991811364,32.73290998457451,Fixed_Composition_Grouped
,2,2,G02_F02,Fixed_k12_Native_ET,Not applicable,Macro,0.6497265638236717,,,0.5576783514342925,0.41745163904452626,,Fixed_Composition_Grouped
,2,3,G02_F03,Fixed_k12_Native_ET,Not applicable,YS,0.7258451964103005,55.78331833150194,44.43294502314822,0.4544417410441155,0.36197532703310015,12.164144902311952,Fixed_Composition_Grouped
,2,3,G02_F03,Fixed_k12_Native_ET,Not applicable,UTS,0.656094850507098,46.8899376546472,35.89320572916691,0.43268251365262406,0.33120885321560056,7.869896374854241,Fixed_Composition_Grouped
,2,3,G02_F03,Fixed_k12_Native_ET,Not applicable,El,0.37752430306284734,4.668623140734609,3.6087183449074054,0.6207076654738749,0.47979009478751006,47.0498934585055,Fixed_Composition_Grouped
,2,3,G02_F03,Fixed_k12_Native_ET,Not applicable,Macro,0.586488116660082,,,0.5026106400568714,0.39099142501207024,,Fixed_Composition_Grouped
,2,4,G02_F04,Fixed_k12_Native_ET,Not applicable,YS,0.7065032923662,54.33512576183737,42.680265914352006,0.4380116807048098,0.3440583737307497,11.951289754498521,Fixed_Composition_Grouped
,2,4,G02_F04,Fixed_k12_Native_ET,Not applicable,UTS,0.6871871006877288,47.24111478201601,36.24444785879637,0.44214715276645056,0.3392252595711292,7.762399939927382,Fixed_Composition_Grouped
,2,4,G02_F04,Fixed_k12_Native_ET,Not applicable,El,0.13551781384637762,7.0649029329639115,5.553677256944444,1.0122775744808619,0.7957452489373027,36.95112142195461,Fixed_Composition_Grouped
,2,4,G02_F04,Fixed_k12_Native_ET,Not applicable,Macro,0.5097360689667688,,,0.6308121359840407,0.4930096274130606,,Fixed_Composition_Grouped
,2,5,G02_F05,Fixed_k12_Native_ET,Not applicable,YS,0.509218051202811,101.65002197143173,78.49679322916654,0.9186290557671726,0.7093892716041544,43.54619128442959,Fixed_Composition_Grouped
,2,5,G02_F05,Fixed_k12_Native_ET,Not applicable,UTS,0.5850628750099146,89.80488665760781,67.11864589120384,1.013485525004315,0.7574618553662281,25.344937898423986,Fixed_Composition_Grouped
,2,5,G02_F05,Fixed_k12_Native_ET,Not applicable,El,-0.0693872722022637,6.408014071923569,4.560466956018519,0.8721856827368774,0.6207186721173953,29.710176330390276,Fixed_Composition_Grouped
,2,5,G02_F05,Fixed_k12_Native_ET,Not applicable,Macro,0.3416312180034873,,,0.9347667545027883,0.695856599695926,,Fixed_Composition_Grouped
,3,1,G03_F01,Fixed_k12_Native_ET,Not applicable,YS,0.7711183289628396,43.021708508807016,33.438399710648305,0.33996873696436436,0.2642389368012085,8.73955602680032,Fixed_Composition_Grouped
,3,1,G03_F01,Fixed_k12_Native_ET,Not applicable,UTS,0.6777099668814162,46.37838544419338,37.99376140046296,0.4273078280058467,0.35005599065839943,8.086929690197698,Fixed_Composition_Grouped
,3,1,G03_F01,Fixed_k12_Native_ET,Not applicable,El,-0.5149621938744395,7.4990250386726585,6.108480729166685,1.0619751818900214,0.8650531102342741,223.79714155305751,Fixed_Composition_Grouped
,3,1,G03_F01,Fixed_k12_Native_ET,Not applicable,Macro,0.3112887006566054,,,0.6097505822867442,0.4931160125646274,,Fixed_Composition_Grouped
,3,2,G03_F02,Fixed_k12_Native_ET,Not applicable,YS,0.3015580389315342,88.80986814153502,74.61457546296323,0.7255480493016919,0.6095770752676983,24.660350328963606,Fixed_Composition_Grouped
,3,2,G03_F02,Fixed_k12_Native_ET,Not applicable,UTS,0.39493564986596597,63.232380772644575,55.08629768518481,0.583778691808489,0.5085718172601589,12.934107395045153,Fixed_Composition_Grouped
,3,2,G03_F02,Fixed_k12_Native_ET,Not applicable,El,0.3481658058307424,4.169685134538069,3.0707020833333423,0.5478957441441309,0.4034896038209463,30.488662348748335,Fixed_Composition_Grouped
,3,2,G03_F02,Fixed_k12_Native_ET,Not applicable,Macro,0.34821983154274755,,,0.6190741617514371,0.5072128321162678,,Fixed_Composition_Grouped
,3,3,G03_F03,Fixed_k12_Native_ET,Not applicable,YS,0.6688719149112878,67.21374151270804,50.17217899305591,0.5541275957118706,0.41363251459214234,17.15028870642187,Fixed_Composition_Grouped
,3,3,G03_F03,Fixed_k12_Native_ET,Not applicable,UTS,0.7536932865110636,50.78650435294597,40.25982309027808,0.4875879935369033,0.3865240699441975,10.13002899720425,Fixed_Composition_Grouped
,3,3,G03_F03,Fixed_k12_Native_ET,Not applicable,El,0.19917041869934282,8.559899405024643,6.325001909722225,1.3701881070459876,1.012446757102936,54.80312127871709,Fixed_Composition_Grouped
,3,3,G03_F03,Fixed_k12_Native_ET,Not applicable,Macro,0.5405785400405647,,,0.8039678987649205,0.6042011138797586,,Fixed_Composition_Grouped
,3,4,G03_F04,Fixed_k12_Native_ET,Not applicable,YS,0.6852689748868626,55.62147378783034,45.51157910879611,0.45150422974632054,0.3694377201948873,11.60339425321405,Fixed_Composition_Grouped
,3,4,G03_F04,Fixed_k12_Native_ET,Not applicable,UTS,0.6081327381840613,48.29119155197806,37.77906348379623,0.44766909659870946,0.3502195468076744,7.919448740036154,Fixed_Composition_Grouped
,3,4,G03_F04,Fixed_k12_Native_ET,Not applicable,El,0.25795024335081485,4.0962196554139805,2.7766664930555573,0.5332813573395976,0.36149049632603203,18.18135227185001,Fixed_Composition_Grouped
,3,4,G03_F04,Fixed_k12_Native_ET,Not applicable,Macro,0.5171173188072462,,,0.47748489456154247,0.3603825877761979,,Fixed_Composition_Grouped
,3,5,G03_F05,Fixed_k12_Native_ET,Not applicable,YS,0.696350944559794,88.06568791425195,62.982135243055716,0.822908972220188,0.5885216525142055,37.15993319450891,Fixed_Composition_Grouped
